documento,numero,fecha,grupo1,tipo,pedido,numpedido
18009452,49.14,20/12/18,ANTONIO LIMONES,Factura,Pedido,20610
18009453,190.56,20/12/18,ANTONIO LIMONES,Factura,Pedido,20088
18009454,38.56,20/12/18,ANTONIO LIMONES,Factura,Pedido,20134
18009455,14.14,20/12/18,ANTONIO LIMONES,Factura,Pedido,20342
18009456,307.87,20/12/18,ANTONIO LIMONES,Factura,Pedido,20489
18009457,144.48,20/12/18,ANTONIO LIMONES,Factura,Pedido,20117
18000544,652.45,25/01/18,ANTONIO LIMONES,Factura,Pedido,20569
18005808,825.07,16/08/18,ANTONIO LIMONES,Factura,Pedido,20464
18005809,1337.11,16/08/18,ANTONIO LIMONES,Factura,Pedido,20566
18005810,17.50,16/08/18,ANTONIO LIMONES,Factura,Pedido,20445
18000410,135.97,25/01/18,ANTONIO LIMONES,Factura,Pedido,20445
18000409,771.64,25/01/18,ANTONIO LIMONES,Factura,Pedido,20446
18000408,8.47,25/01/18,ANTONIO LIMONES,Factura,Pedido,20464
18000407,151.73,25/01/18,ANTONIO LIMONES,Factura,Pedido,20364
18005821,53.40,16/08/18,ANTONIO LIMONES,Factura,Pedido,20562
18005822,900.73,16/08/18,ANTONIO LIMONES,Factura,Pedido,17182
18005823,766.48,16/08/18,ANTONIO LIMONES,Factura,Pedido,20494
18005824,1216.92,16/08/18,ANTONIO LIMONES,Factura,Pedido,18954
18005825,69.06,16/08/18,ANTONIO LIMONES,Factura,Pedido,20555
18005826,109.95,16/08/18,ANTONIO LIMONES,Factura,Pedido,20496
18005827,13.40,16/08/18,ANTONIO LIMONES,Factura,Pedido,19519
18005828,567.42,16/08/18,ANTONIO LIMONES,Factura,Pedido,20484
18005829,310.56,16/08/18,ANTONIO LIMONES,Factura,Pedido,20523
18005830,278.62,16/08/18,ANTONIO LIMONES,Factura,Pedido,18990
18005831,89.15,17/08/18,ANTONIO LIMONES,Factura,Pedido,20509
18005832,616.85,16/08/18,ANTONIO LIMONES,Factura,Pedido,19148
18005833,113.99,16/08/18,ANTONIO LIMONES,Factura,Pedido,20460
18005834,67.63,16/08/18,ANTONIO LIMONES,Factura,Pedido,20370
18005835,154.56,16/08/18,ANTONIO LIMONES,Factura,Pedido,17916
18005836,6.73,16/08/18,ANTONIO LIMONES,Factura,Pedido,18818
18005837,47.61,16/08/18,ANTONIO LIMONES,Factura,Pedido,20506
18000431,37.20,25/01/18,ANTONIO LIMONES,Factura,Pedido,19698
18000430,16.50,25/01/18,ANTONIO LIMONES,Factura,Pedido,17824
18000429,66.83,25/01/18,ANTONIO LIMONES,Factura,Pedido,18307
18000428,18.15,25/01/18,ANTONIO LIMONES,Factura,Pedido,20506
18000427,77.02,25/01/18,ANTONIO LIMONES,Factura,Pedido,17916
18000426,50.16,25/01/18,ANTONIO LIMONES,Factura,Pedido,20509
18000425,301.86,25/01/18,ANTONIO LIMONES,Factura,Pedido,19152
18000424,65.00,25/01/18,ANTONIO LIMONES,Factura,Pedido,20484
18000423,1650.35,25/01/18,ANTONIO LIMONES,Factura,Pedido,18954
18000422,13.37,25/01/18,ANTONIO LIMONES,Factura,Pedido,19933
18000421,369.96,25/01/18,ANTONIO LIMONES,Factura,Pedido,18669
18000420,822.88,25/01/18,ANTONIO LIMONES,Factura,Pedido,20482
18000419,37.80,25/01/18,ANTONIO LIMONES,Factura,Pedido,20494
18000418,249.62,25/01/18,ANTONIO LIMONES,Factura,Pedido,18294
18000417,300.82,25/01/18,ANTONIO LIMONES,Factura,Pedido,20466
18000416,90.75,25/01/18,ANTONIO LIMONES,Factura,Pedido,20368
18000415,77.96,25/01/18,ANTONIO LIMONES,Factura,Pedido,20492
18000414,345.75,25/01/18,ANTONIO LIMONES,Factura,Pedido,20477
18000413,504.81,25/01/18,ANTONIO LIMONES,Factura,Pedido,20392
18000412,54.50,25/01/18,ANTONIO LIMONES,Factura,Pedido,19275
18000411,783.79,25/01/18,ANTONIO LIMONES,Factura,Pedido,17981
18000603,1058.46,01/02/18,ANTONIO LIMONES,Factura,Pedido,17251
18000602,63.32,01/02/18,ANTONIO LIMONES,Factura,Pedido,20441
18000601,248.65,01/02/18,ANTONIO LIMONES,Factura,Pedido,19152
18000600,81.54,01/02/18,ANTONIO LIMONES,Factura,Pedido,18990
18000599,409.58,01/02/18,ANTONIO LIMONES,Factura,Pedido,20523
18000598,2967.59,01/02/18,ANTONIO LIMONES,Factura,Pedido,20484
18000597,15.30,01/02/18,ANTONIO LIMONES,Factura,Pedido,20496
18000596,450.80,01/02/18,ANTONIO LIMONES,Factura,Pedido,18954
18000595,158.31,01/02/18,ANTONIO LIMONES,Factura,Pedido,19933
18000594,84.69,01/02/18,ANTONIO LIMONES,Factura,Pedido,17698
18000593,194.96,01/02/18,ANTONIO LIMONES,Factura,Pedido,18669
18000592,12.87,01/02/18,ANTONIO LIMONES,Factura,Pedido,20482
18000591,677.44,01/02/18,ANTONIO LIMONES,Factura,Pedido,17114
18000590,832.68,01/02/18,ANTONIO LIMONES,Factura,Pedido,20466
18000589,23.64,01/02/18,ANTONIO LIMONES,Factura,Pedido,20514
18000588,69.71,01/02/18,ANTONIO LIMONES,Factura,Pedido,20477
18000587,101.21,01/02/18,ANTONIO LIMONES,Factura,Pedido,20392
18000586,141.61,01/02/18,ANTONIO LIMONES,Factura,Pedido,19275
18000585,30.70,01/02/18,ANTONIO LIMONES,Factura,Pedido,17780
18009395,130.66,20/12/18,ANTONIO LIMONES,Factura,Pedido,18823
18000584,8.35,01/02/18,ANTONIO LIMONES,Factura,Pedido,17765
18005661,118.31,09/08/18,ANTONIO LIMONES,Factura,Pedido,20520
18005662,120.62,09/08/18,ANTONIO LIMONES,Factura,Pedido,20418
18005663,65.92,09/08/18,ANTONIO LIMONES,Factura,Pedido,20502
18005664,110.17,09/08/18,ANTONIO LIMONES,Factura,Pedido,20134
18005665,1100.59,09/08/18,ANTONIO LIMONES,Factura,Pedido,20342
18005666,28.81,09/08/18,ANTONIO LIMONES,Factura,Pedido,20522
18005667,151.01,09/08/18,ANTONIO LIMONES,Factura,Pedido,20117
18000617,86.64,01/02/18,ANTONIO LIMONES,Factura,Pedido,20489
18000616,802.31,01/02/18,ANTONIO LIMONES,Factura,Pedido,20489
18000615,1345.12,01/02/18,ANTONIO LIMONES,Factura,Pedido,20342
18000614,2480.81,01/02/18,ANTONIO LIMONES,Factura,Pedido,20134
18000613,602.06,01/02/18,ANTONIO LIMONES,Factura,Pedido,20520
18000612,70.03,01/02/18,ANTONIO LIMONES,Factura,Pedido,20486
18000611,42.07,01/02/18,ANTONIO LIMONES,Factura,Pedido,20542
18000610,281.94,01/02/18,ANTONIO LIMONES,Factura,Pedido,20506
18000609,138.35,01/02/18,ANTONIO LIMONES,Factura,Pedido,17916
18000608,631.44,01/02/18,ANTONIO LIMONES,Factura,Pedido,20460
18000607,82.90,01/02/18,ANTONIO LIMONES,Factura,Pedido,20023
18000606,80.53,01/02/18,ANTONIO LIMONES,Factura,Pedido,20396
18000605,36.36,01/02/18,ANTONIO LIMONES,Factura,Pedido,19148
18000604,177.83,01/02/18,ANTONIO LIMONES,Factura,Pedido,20509
18009420,5.21,20/12/18,ANTONIO LIMONES,Factura,Pedido,20457
18009421,219.56,20/12/18,ANTONIO LIMONES,Factura,Pedido,17182
18009422,657.42,20/12/18,ANTONIO LIMONES,Factura,Pedido,20494
18009423,45.87,20/12/18,ANTONIO LIMONES,Factura,Pedido,17805
18009424,24.92,20/12/18,ANTONIO LIMONES,Factura,Pedido,20482
18009425,100.07,20/12/18,ANTONIO LIMONES,Factura,Pedido,20459
18009426,39.35,20/12/18,ANTONIO LIMONES,Factura,Pedido,20650
18009427,254.88,20/12/18,ANTONIO LIMONES,Factura,Pedido,18954
18009428,635.70,20/12/18,ANTONIO LIMONES,Factura,Pedido,17969
18009429,294.52,20/12/18,ANTONIO LIMONES,Factura,Pedido,20523
18009430,33.01,20/12/18,ANTONIO LIMONES,Factura,Pedido,18990
18009431,350.73,20/12/18,ANTONIO LIMONES,Factura,Pedido,20393
18009432,1968.56,20/12/18,ANTONIO LIMONES,Factura,Pedido,17059
18009433,151.48,20/12/18,ANTONIO LIMONES,Factura,Pedido,17251
18009434,263.47,20/12/18,ANTONIO LIMONES,Factura,Pedido,20509
18009435,106.10,20/12/18,ANTONIO LIMONES,Factura,Pedido,17693
18009436,134.75,20/12/18,ANTONIO LIMONES,Factura,Pedido,20370
18009437,636.34,20/12/18,ANTONIO LIMONES,Factura,Pedido,17916
18009438,12.46,20/12/18,ANTONIO LIMONES,Factura,Pedido,18818
18009439,201.35,20/12/18,ANTONIO LIMONES,Factura,Pedido,18307
18009440,325.52,20/12/18,ANTONIO LIMONES,Factura,Pedido,20453
18000583,78.74,01/02/18,ANTONIO LIMONES,Factura,Pedido,20445
18000582,591.16,01/02/18,ANTONIO LIMONES,Factura,Pedido,20446
18000581,39.78,01/02/18,ANTONIO LIMONES,Factura,Pedido,20464
18000580,100.65,01/02/18,ANTONIO LIMONES,Factura,Pedido,20364
18009402,1011.35,20/12/18,ANTONIO LIMONES,Factura,Pedido,20464
18009403,2049.45,20/12/18,ANTONIO LIMONES,Factura,Pedido,20364
18009404,1429.70,20/12/18,ANTONIO LIMONES,Factura,Pedido,20464
18009405,210.52,20/12/18,ANTONIO LIMONES,Factura,Pedido,20446
18009406,39.66,20/12/18,ANTONIO LIMONES,Factura,Pedido,20445
18009407,412.02,20/12/18,ANTONIO LIMONES,Factura,Pedido,20544
18009408,211.30,20/12/18,ANTONIO LIMONES,Factura,Pedido,17981
18009409,306.86,20/12/18,ANTONIO LIMONES,Factura,Pedido,18663
18009410,400.25,20/12/18,ANTONIO LIMONES,Factura,Pedido,19275
18009411,1417.82,20/12/18,ANTONIO LIMONES,Factura,Pedido,20392
18009412,1163.75,20/12/18,ANTONIO LIMONES,Factura,Pedido,20741
18009413,200.79,20/12/18,ANTONIO LIMONES,Factura,Pedido,20585
18009414,101.35,20/12/18,ANTONIO LIMONES,Factura,Pedido,20735
18009415,32.47,20/12/18,ANTONIO LIMONES,Factura,Pedido,20472
18009416,553.79,20/12/18,ANTONIO LIMONES,Factura,Pedido,20514
18009417,75.41,20/12/18,ANTONIO LIMONES,Factura,Pedido,20172
18009418,266.26,20/12/18,ANTONIO LIMONES,Factura,Pedido,20562
18009419,931.57,20/12/18,ANTONIO LIMONES,Factura,Pedido,18294
18000115,42.88,11/01/18,ANTONIO LIMONES,Factura,Pedido,20502
18000114,45.40,11/01/18,ANTONIO LIMONES,Factura,Pedido,18725
18000113,428.57,11/01/18,ANTONIO LIMONES,Factura,Pedido,17018
18000112,25.30,11/01/18,ANTONIO LIMONES,Factura,Pedido,17824
18000111,47.61,11/01/18,ANTONIO LIMONES,Factura,Pedido,20426
18000110,40.28,11/01/18,ANTONIO LIMONES,Factura,Pedido,20369
18000109,294.83,11/01/18,ANTONIO LIMONES,Factura,Pedido,20453
18000108,61.03,11/01/18,ANTONIO LIMONES,Factura,Pedido,18307
18000107,155.13,11/01/18,ANTONIO LIMONES,Factura,Pedido,17916
18000106,50.96,11/01/18,ANTONIO LIMONES,Factura,Pedido,19400
18000105,656.11,11/01/18,ANTONIO LIMONES,Factura,Pedido,20509
18000104,24.77,11/01/18,ANTONIO LIMONES,Factura,Pedido,17136
18000103,108.74,11/01/18,ANTONIO LIMONES,Factura,Pedido,18990
18000102,191.60,11/01/18,ANTONIO LIMONES,Factura,Pedido,19842
18000101,1700.49,11/01/18,ANTONIO LIMONES,Factura,Pedido,18954
18000100,697.72,11/01/18,ANTONIO LIMONES,Factura,Pedido,20482
18000099,8.25,11/01/18,ANTONIO LIMONES,Factura,Pedido,20494
18000098,30.38,11/01/18,ANTONIO LIMONES,Factura,Pedido,20466
18000097,357.25,11/01/18,ANTONIO LIMONES,Factura,Pedido,18128
18000096,259.02,11/01/18,ANTONIO LIMONES,Factura,Pedido,20477
18000095,72.65,11/01/18,ANTONIO LIMONES,Factura,Pedido,18454
18009640,27.02,27/12/18,ANTONIO LIMONES,Factura,Pedido,20117
18005976,934.26,23/08/18,ANTONIO LIMONES,Factura,Pedido,20464
18006011,270.81,23/08/18,ANTONIO LIMONES,Factura,Pedido,20489
18006010,65.07,23/08/18,ANTONIO LIMONES,Factura,Pedido,18761
18006009,647.71,23/08/18,ANTONIO LIMONES,Factura,Pedido,20134
18006008,132.61,23/08/18,ANTONIO LIMONES,Factura,Pedido,20502
18006007,848.55,23/08/18,ANTONIO LIMONES,Factura,Pedido,20520
18006006,991.73,23/08/18,ANTONIO LIMONES,Factura,Pedido,20610
18006005,1488.05,23/08/18,ANTONIO LIMONES,Factura,Pedido,20132
18006004,293.33,23/08/18,ANTONIO LIMONES,Factura,Pedido,17018
18006003,41.57,23/08/18,ANTONIO LIMONES,Factura,Pedido,17159
18006002,333.62,23/08/18,ANTONIO LIMONES,Factura,Pedido,18296
18006001,1515.19,23/08/18,ANTONIO LIMONES,Factura,Pedido,20486
18006000,130.64,23/08/18,ANTONIO LIMONES,Factura,Pedido,20573
18005999,311.50,23/08/18,ANTONIO LIMONES,Factura,Pedido,20501
18005998,162.27,23/08/18,ANTONIO LIMONES,Factura,Pedido,17495
18000120,601.70,11/01/18,ANTONIO LIMONES,Factura,Pedido,20117
18000119,1290.77,11/01/18,ANTONIO LIMONES,Factura,Pedido,20489
18000118,46.23,11/01/18,ANTONIO LIMONES,Factura,Pedido,20489
18000117,1044.03,11/01/18,ANTONIO LIMONES,Factura,Pedido,20342
18000116,1019.03,11/01/18,ANTONIO LIMONES,Factura,Pedido,20134
18005980,1086.40,23/08/18,ANTONIO LIMONES,Factura,Pedido,18663
18005979,319.76,23/08/18,ANTONIO LIMONES,Factura,Pedido,17981
18005978,346.39,23/08/18,ANTONIO LIMONES,Factura,Pedido,20566
18000020,218.54,04/01/18,ANTONIO LIMONES,Factura,Pedido,20132
18000019,207.65,04/01/18,ANTONIO LIMONES,Factura,Pedido,20453
18000018,202.63,04/01/18,ANTONIO LIMONES,Factura,Pedido,18307
18000017,1205.01,04/01/18,ANTONIO LIMONES,Factura,Pedido,20509
18000016,61.62,04/01/18,ANTONIO LIMONES,Factura,Pedido,17136
18000015,183.31,04/01/18,ANTONIO LIMONES,Factura,Pedido,20393
18000014,1066.14,04/01/18,ANTONIO LIMONES,Factura,Pedido,18954
18000013,358.77,04/01/18,ANTONIO LIMONES,Factura,Pedido,19933
18000012,8.54,04/01/18,ANTONIO LIMONES,Factura,Pedido,20482
18000011,608.63,04/01/18,ANTONIO LIMONES,Factura,Pedido,20466
18000010,150.95,04/01/18,ANTONIO LIMONES,Factura,Pedido,18128
18000009,93.71,04/01/18,ANTONIO LIMONES,Factura,Pedido,20514
18000008,31.45,04/01/18,ANTONIO LIMONES,Factura,Pedido,20492
18000007,263.72,04/01/18,ANTONIO LIMONES,Factura,Pedido,20477
18000006,32.78,04/01/18,ANTONIO LIMONES,Factura,Pedido,17765
18000005,195.71,04/01/18,ANTONIO LIMONES,Factura,Pedido,20445
18000004,596.98,04/01/18,ANTONIO LIMONES,Factura,Pedido,20446
18005977,24.15,23/08/18,ANTONIO LIMONES,Factura,Pedido,20446
18000094,387.74,11/01/18,ANTONIO LIMONES,Factura,Pedido,17765
18000093,415.21,11/01/18,ANTONIO LIMONES,Factura,Pedido,20446
18000092,74.73,11/01/18,ANTONIO LIMONES,Factura,Pedido,18661
18000091,214.26,11/01/18,ANTONIO LIMONES,Factura,Pedido,20364
18005997,88.02,23/08/18,ANTONIO LIMONES,Factura,Pedido,17693
18005996,103.06,23/08/18,ANTONIO LIMONES,Factura,Pedido,20460
18005995,229.74,23/08/18,ANTONIO LIMONES,Factura,Pedido,20023
18005994,15.75,23/08/18,ANTONIO LIMONES,Factura,Pedido,20396
18005993,3493.77,23/08/18,ANTONIO LIMONES,Factura,Pedido,19148
18005992,2752.09,23/08/18,ANTONIO LIMONES,Factura,Pedido,20509
18005991,107.23,23/08/18,ANTONIO LIMONES,Factura,Pedido,20389
18005990,494.32,23/08/18,ANTONIO LIMONES,Factura,Pedido,19152
18005989,472.48,23/08/18,ANTONIO LIMONES,Factura,Pedido,20523
18005988,167.02,23/08/18,ANTONIO LIMONES,Factura,Pedido,19842
18005987,18.27,23/08/18,ANTONIO LIMONES,Factura,Pedido,17805
18005986,887.00,23/08/18,ANTONIO LIMONES,Factura,Pedido,20494
18005985,100.08,23/08/18,ANTONIO LIMONES,Factura,Pedido,20514
18005984,225.98,23/08/18,ANTONIO LIMONES,Factura,Pedido,20492
18005983,37.28,23/08/18,ANTONIO LIMONES,Factura,Pedido,20585
18005982,69.54,23/08/18,ANTONIO LIMONES,Factura,Pedido,20477
18005981,2092.50,23/08/18,ANTONIO LIMONES,Factura,Pedido,19275
18000270,178.66,18/01/18,ANTONIO LIMONES,Factura,Pedido,20426
18000269,20.78,18/01/18,ANTONIO LIMONES,Factura,Pedido,20369
18000268,41.53,18/01/18,ANTONIO LIMONES,Factura,Pedido,20453
18000267,120.69,18/01/18,ANTONIO LIMONES,Factura,Pedido,18307
18000266,48.14,18/01/18,ANTONIO LIMONES,Factura,Pedido,20506
18000265,751.27,18/01/18,ANTONIO LIMONES,Factura,Pedido,18818
18000264,10.79,18/01/18,ANTONIO LIMONES,Factura,Pedido,17916
18000263,215.81,18/01/18,ANTONIO LIMONES,Factura,Pedido,20370
18000262,644.13,18/01/18,ANTONIO LIMONES,Factura,Pedido,19400
18000261,273.60,18/01/18,ANTONIO LIMONES,Factura,Pedido,20509
18000260,19.59,18/01/18,ANTONIO LIMONES,Factura,Pedido,17251
18000259,3.36,18/01/18,ANTONIO LIMONES,Factura,Pedido,18990
18000258,1838.16,18/01/18,ANTONIO LIMONES,Factura,Pedido,20523
18000257,483.93,18/01/18,ANTONIO LIMONES,Factura,Pedido,20484
18000256,21.20,18/01/18,ANTONIO LIMONES,Factura,Pedido,18954
18000255,33.00,18/01/18,ANTONIO LIMONES,Factura,Pedido,19933
18000254,189.52,18/01/18,ANTONIO LIMONES,Factura,Pedido,17698
18000253,31.84,18/01/18,ANTONIO LIMONES,Factura,Pedido,18669
18000252,9.98,18/01/18,ANTONIO LIMONES,Factura,Pedido,18669
18000251,493.41,18/01/18,ANTONIO LIMONES,Factura,Pedido,18669
18000250,365.09,18/01/18,ANTONIO LIMONES,Factura,Pedido,20482
18005838,208.74,16/08/18,ANTONIO LIMONES,Factura,Pedido,17495
18005839,89.95,16/08/18,ANTONIO LIMONES,Factura,Pedido,20501
18005840,95.80,16/08/18,ANTONIO LIMONES,Factura,Pedido,20577
18005841,78.53,16/08/18,ANTONIO LIMONES,Factura,Pedido,20700
18005842,146.65,16/08/18,ANTONIO LIMONES,Factura,Pedido,17159
18005843,72.45,16/08/18,ANTONIO LIMONES,Factura,Pedido,20564
18005844,656.06,16/08/18,ANTONIO LIMONES,Factura,Pedido,17018
18005845,13.55,16/08/18,ANTONIO LIMONES,Factura,Pedido,18725
18005846,317.29,16/08/18,ANTONIO LIMONES,Factura,Pedido,20502
18005847,486.17,16/08/18,ANTONIO LIMONES,Factura,Pedido,20134
18005848,1203.05,16/08/18,ANTONIO LIMONES,Factura,Pedido,20342
18005849,687.38,16/08/18,ANTONIO LIMONES,Factura,Pedido,20489
18005850,30.64,16/08/18,ANTONIO LIMONES,Factura,Pedido,20117
18000278,180.16,18/01/18,ANTONIO LIMONES,Factura,Pedido,20489
18000277,2928.99,18/01/18,ANTONIO LIMONES,Factura,Pedido,20342
18000276,386.54,18/01/18,ANTONIO LIMONES,Factura,Pedido,20134
18000275,298.03,18/01/18,ANTONIO LIMONES,Factura,Pedido,18725
18000274,695.67,18/01/18,ANTONIO LIMONES,Factura,Pedido,20132
18000273,21.71,18/01/18,ANTONIO LIMONES,Factura,Pedido,20376
18000272,185.99,18/01/18,ANTONIO LIMONES,Factura,Pedido,20214
18000271,460.63,18/01/18,ANTONIO LIMONES,Factura,Pedido,17824
18009619,299.81,27/12/18,ANTONIO LIMONES,Factura,Pedido,20494
18009620,271.21,27/12/18,ANTONIO LIMONES,Factura,Pedido,20429
18009621,28.65,27/12/18,ANTONIO LIMONES,Factura,Pedido,18954
18009622,270.39,27/12/18,ANTONIO LIMONES,Factura,Pedido,19842
18009623,282.38,27/12/18,ANTONIO LIMONES,Factura,Pedido,17969
18009624,532.95,27/12/18,ANTONIO LIMONES,Factura,Pedido,20523
18009625,446.18,27/12/18,ANTONIO LIMONES,Factura,Pedido,20755
18009626,149.66,27/12/18,ANTONIO LIMONES,Factura,Pedido,17251
18009627,44.85,27/12/18,ANTONIO LIMONES,Factura,Pedido,19390
18009628,43.73,27/12/18,ANTONIO LIMONES,Factura,Pedido,17693
18009629,28.84,27/12/18,ANTONIO LIMONES,Factura,Pedido,18128
18009630,155.62,27/12/18,ANTONIO LIMONES,Factura,Pedido,18818
18009631,11.53,27/12/18,ANTONIO LIMONES,Factura,Pedido,20506
18009632,1038.31,27/12/18,ANTONIO LIMONES,Factura,Pedido,20501
18009633,204.04,27/12/18,ANTONIO LIMONES,Factura,Pedido,20577
18009634,1923.64,27/12/18,ANTONIO LIMONES,Factura,Pedido,20739
18009635,25.05,27/12/18,ANTONIO LIMONES,Factura,Pedido,17532
18009636,365.71,27/12/18,ANTONIO LIMONES,Factura,Pedido,20564
18009637,72.80,27/12/18,ANTONIO LIMONES,Factura,Pedido,17372
18009638,821.96,27/12/18,ANTONIO LIMONES,Factura,Pedido,18761
18009639,101.22,27/12/18,ANTONIO LIMONES,Factura,Pedido,20489
18000249,9.28,18/01/18,ANTONIO LIMONES,Factura,Pedido,17805
18000248,901.43,18/01/18,ANTONIO LIMONES,Factura,Pedido,20466
18000247,85.20,18/01/18,ANTONIO LIMONES,Factura,Pedido,20392
18000246,71.75,18/01/18,ANTONIO LIMONES,Factura,Pedido,19275
18000245,48.32,18/01/18,ANTONIO LIMONES,Factura,Pedido,17780
18000244,66.22,18/01/18,ANTONIO LIMONES,Factura,Pedido,17981
18000243,63.38,18/01/18,ANTONIO LIMONES,Factura,Pedido,20446
18000242,1843.55,18/01/18,ANTONIO LIMONES,Factura,Pedido,20464
18000237,12896.21,17/01/18,ANTONIO LIMONES,Factura,Pedido,20486
18009606,101.90,27/12/18,ANTONIO LIMONES,Factura,Pedido,20364
18009607,880.80,27/12/18,ANTONIO LIMONES,Factura,Pedido,20464
18009608,1901.44,27/12/18,ANTONIO LIMONES,Factura,Pedido,20445
18009609,75.39,27/12/18,ANTONIO LIMONES,Factura,Pedido,20544
18009610,1936.63,27/12/18,ANTONIO LIMONES,Factura,Pedido,18663
18009611,1405.19,27/12/18,ANTONIO LIMONES,Factura,Pedido,19275
18009612,1782.78,27/12/18,ANTONIO LIMONES,Factura,Pedido,20741
18009613,50.75,27/12/18,ANTONIO LIMONES,Factura,Pedido,20585
18009614,161.68,27/12/18,ANTONIO LIMONES,Factura,Pedido,20514
18009615,238.06,27/12/18,ANTONIO LIMONES,Factura,Pedido,20363
18009616,1225.16,27/12/18,ANTONIO LIMONES,Factura,Pedido,20466
18009617,65.58,27/12/18,ANTONIO LIMONES,Factura,Pedido,20562
18009618,26.22,27/12/18,ANTONIO LIMONES,Factura,Pedido,18294
18001160,183.66,22/02/18,ANTONIO LIMONES,Factura,Pedido,20566
18001159,98.98,22/02/18,ANTONIO LIMONES,Factura,Pedido,20446
18001158,142.95,22/02/18,ANTONIO LIMONES,Factura,Pedido,20464
18001157,544.47,22/02/18,ANTONIO LIMONES,Factura,Pedido,20364
18005625,2222.16,09/08/18,ANTONIO LIMONES,Factura,Pedido,19711
18005626,274.71,09/08/18,ANTONIO LIMONES,Factura,Pedido,20464
18005627,150.00,09/08/18,ANTONIO LIMONES,Factura,Pedido,20566
18005628,2502.35,09/08/18,ANTONIO LIMONES,Factura,Pedido,20566
18006185,181.12,30/08/18,ANTONIO LIMONES,Factura,Pedido,20117
18006184,835.19,30/08/18,ANTONIO LIMONES,Factura,Pedido,20342
18006183,906.84,30/08/18,ANTONIO LIMONES,Factura,Pedido,20134
18006182,241.88,30/08/18,ANTONIO LIMONES,Factura,Pedido,20502
18006181,239.50,30/08/18,ANTONIO LIMONES,Factura,Pedido,20701
18006180,205.85,30/08/18,ANTONIO LIMONES,Factura,Pedido,20610
18006179,266.69,30/08/18,ANTONIO LIMONES,Factura,Pedido,20132
18006178,1006.95,30/08/18,ANTONIO LIMONES,Factura,Pedido,17018
18006177,98.12,30/08/18,ANTONIO LIMONES,Factura,Pedido,20564
18006176,2370.78,30/08/18,ANTONIO LIMONES,Factura,Pedido,20486
18006175,41.70,30/08/18,ANTONIO LIMONES,Factura,Pedido,20700
18006174,80.10,30/08/18,ANTONIO LIMONES,Factura,Pedido,20501
18006173,133.99,30/08/18,ANTONIO LIMONES,Factura,Pedido,18307
18009061,34.73,05/12/18,ANTONIO LIMONES,Factura,Pedido,20376
18009062,158.83,05/12/18,ANTONIO LIMONES,Factura,Pedido,17372
18009063,105.11,05/12/18,ANTONIO LIMONES,Factura,Pedido,20502
18009064,177.83,05/12/18,ANTONIO LIMONES,Factura,Pedido,20134
18009065,936.83,05/12/18,ANTONIO LIMONES,Factura,Pedido,20342
18009066,478.11,05/12/18,ANTONIO LIMONES,Factura,Pedido,18761
18009067,669.42,05/12/18,ANTONIO LIMONES,Factura,Pedido,20489
18009068,1103.70,05/12/18,ANTONIO LIMONES,Factura,Pedido,20489
18009069,342.15,05/12/18,ANTONIO LIMONES,Factura,Pedido,20489
18001172,226.50,22/02/18,ANTONIO LIMONES,Factura,Pedido,18294
18001171,812.20,22/02/18,ANTONIO LIMONES,Factura,Pedido,20466
18001170,418.35,22/02/18,ANTONIO LIMONES,Factura,Pedido,20514
18001169,263.76,22/02/18,ANTONIO LIMONES,Factura,Pedido,20472
18001168,136.91,22/02/18,ANTONIO LIMONES,Factura,Pedido,20461
18001167,274.82,22/02/18,ANTONIO LIMONES,Factura,Pedido,20477
18001166,1570.10,22/02/18,ANTONIO LIMONES,Factura,Pedido,19275
18001165,179.06,22/02/18,ANTONIO LIMONES,Factura,Pedido,17981
18001164,201.71,22/02/18,ANTONIO LIMONES,Factura,Pedido,18454
18001163,121.83,22/02/18,ANTONIO LIMONES,Factura,Pedido,20544
18001162,331.49,22/02/18,ANTONIO LIMONES,Factura,Pedido,18023
18001161,177.39,22/02/18,ANTONIO LIMONES,Factura,Pedido,20445
18000999,296.58,15/02/18,ANTONIO LIMONES,Factura,Pedido,19698
18000998,126.90,15/02/18,ANTONIO LIMONES,Factura,Pedido,17824
18000997,55.07,15/02/18,ANTONIO LIMONES,Factura,Pedido,20426
18000996,253.00,15/02/18,ANTONIO LIMONES,Factura,Pedido,20501
18000995,36.14,15/02/18,ANTONIO LIMONES,Factura,Pedido,20369
18000994,743.81,15/02/18,ANTONIO LIMONES,Factura,Pedido,17495
18000993,507.23,15/02/18,ANTONIO LIMONES,Factura,Pedido,20506
18000992,126.65,15/02/18,ANTONIO LIMONES,Factura,Pedido,18818
18000991,144.74,15/02/18,ANTONIO LIMONES,Factura,Pedido,17916
18000990,410.17,15/02/18,ANTONIO LIMONES,Factura,Pedido,20570
18000989,83.70,15/02/18,ANTONIO LIMONES,Factura,Pedido,20023
18000988,629.75,15/02/18,ANTONIO LIMONES,Factura,Pedido,19400
18000987,24.00,15/02/18,ANTONIO LIMONES,Factura,Pedido,20396
18000986,379.42,15/02/18,ANTONIO LIMONES,Factura,Pedido,19148
18000985,66.60,15/02/18,ANTONIO LIMONES,Factura,Pedido,20509
18000984,318.34,15/02/18,ANTONIO LIMONES,Factura,Pedido,17251
18000983,56.36,15/02/18,ANTONIO LIMONES,Factura,Pedido,20389
18000982,26.87,15/02/18,ANTONIO LIMONES,Factura,Pedido,20441
