documento,numero,fecha,grupo1,tipo,pedido,numpedido
18005005,480.84,12/07/18,OFICINA,Factura,Pedido,19680
18005006,1085.59,12/07/18,OFICINA,Factura,Pedido,20663
18005007,58.28,12/07/18,OFICINA,Factura,Pedido,20664
18005008,150.08,12/07/18,OFICINA,Factura,Pedido,20670
18005009,13.82,12/07/18,OFICINA,Factura,Pedido,19736
18005035,12.24,16/07/18,OFICINA,Factura,Pedido,29999
18003062,19.58,08/05/18,OFICINA,Factura,Pedido,29999
18003061,38.01,08/05/18,OFICINA,Factura,Pedido,29999
18003060,9322.61,04/05/18,OFICINA,Factura,Pedido,19561
18003039,2117.64,03/05/18,OFICINA,Factura,Pedido,20343
18003038,338.64,03/05/18,OFICINA,Factura,Pedido,19736
18003037,592.02,03/05/18,OFICINA,Factura,Pedido,20538
18003036,332.60,03/05/18,OFICINA,Factura,Pedido,20298
18003035,262.46,03/05/18,OFICINA,Factura,Pedido,16922
18003034,5347.62,03/05/18,OFICINA,Factura,Pedido,20399
18002901,75.44,02/05/18,OFICINA,Factura,Pedido,20379
18002896,291.58,30/04/18,OFICINA,Factura,Pedido,20607
18002875,7590.33,26/04/18,OFICINA,Factura,Pedido,20439
18002874,289.68,26/04/18,OFICINA,Factura,Pedido,19736
18002873,613.28,26/04/18,OFICINA,Factura,Pedido,19260
18002872,864.52,26/04/18,OFICINA,Factura,Pedido,18976
18002871,242.46,26/04/18,OFICINA,Factura,Pedido,20379
18002870,175.68,26/04/18,OFICINA,Factura,Pedido,18872
18002869,11.46,26/04/18,OFICINA,Factura,Pedido,20192
18002868,299.45,26/04/18,OFICINA,Factura,Pedido,16922
18007705,179.38,18/10/18,OFICINA,Factura,Pedido,20723
18007706,576.49,18/10/18,OFICINA,Factura,Pedido,19260
18007736,1267.00,19/10/18,OFICINA,Factura,Pedido,18130
18007737,150.00,22/10/18,OFICINA,Factura,Pedido,20407
18007741,30.39,22/10/18,OFICINA,Factura,Pedido,20352
18007742,250.24,22/10/18,OFICINA,Factura,Pedido,20720
18007743,459.53,22/10/18,OFICINA,Factura,Pedido,20601
18007746,7247.01,24/10/18,OFICINA,Factura,Pedido,19627
18006480,564.27,06/09/18,OFICINA,Factura,Pedido,20693
18006479,303.21,06/09/18,OFICINA,Factura,Pedido,18493
18007752,725.50,24/10/18,OFICINA,Factura,Pedido,20274
18006478,516.25,06/09/18,OFICINA,Factura,Pedido,19260
18006477,532.01,06/09/18,OFICINA,Factura,Pedido,20647
18006475,75.00,06/09/18,OFICINA,Factura,Pedido,20703
18006474,181.11,06/09/18,OFICINA,Factura,Pedido,19680
18006473,1042.26,06/09/18,OFICINA,Factura,Pedido,16922
18003068,288.00,09/05/18,OFICINA,Factura,Pedido,18493
18003066,4500.00,08/05/18,OFICINA,Factura,Pedido,18899
18003065,63.96,08/05/18,OFICINA,Factura,Pedido,20379
18003063,325.73,08/05/18,OFICINA,Factura,Pedido,20298
18001314,1245.87,22/02/18,OFICINA,Factura,Pedido,17315
18001315,65.00,22/02/18,OFICINA,Factura,Pedido,17315
18001316,342.66,22/02/18,OFICINA,Factura,Pedido,19736
18001342,92.39,27/02/18,OFICINA,Factura,Pedido,29999
18001343,1000.00,27/02/18,OFICINA,Factura,Pedido,19587
18001344,1000.00,27/02/18,OFICINA,Factura,Pedido,19587
18005803,141.90,13/08/18,OFICINA,Factura,Pedido,29999
18005804,10240.02,13/08/18,OFICINA,Factura,Pedido,16922
18005590,251.92,02/08/18,OFICINA,Factura,Pedido,19260
18005589,15.10,02/08/18,OFICINA,Factura,Pedido,18500
18005588,278.61,02/08/18,OFICINA,Factura,Pedido,17720
18005587,375.00,02/08/18,OFICINA,Factura,Pedido,20601
18005585,49.77,02/08/18,OFICINA,Factura,Pedido,20672
18005584,306.47,02/08/18,OFICINA,Factura,Pedido,20671
18005583,309.50,02/08/18,OFICINA,Factura,Pedido,16922
18000405,780.00,23/01/18,OFICINA,Factura,Pedido,17846
18000381,838.93,18/01/18,OFICINA,Factura,Pedido,20343
18000380,259.24,18/01/18,OFICINA,Factura,Pedido,19736
18000379,100.00,18/01/18,OFICINA,Factura,Pedido,18362
18000378,2319.10,18/01/18,OFICINA,Factura,Pedido,17846
18000377,280.78,18/01/18,OFICINA,Factura,Pedido,19780
18009358,32.04,13/12/18,OFICINA,Factura,Pedido,19330
18009359,112.19,13/12/18,OFICINA,Factura,Pedido,17720
18009360,353.04,13/12/18,OFICINA,Factura,Pedido,20602
18009361,16.20,13/12/18,OFICINA,Factura,Pedido,20425
18009362,237.84,13/12/18,OFICINA,Factura,Pedido,20187
18009363,37.20,13/12/18,OFICINA,Factura,Pedido,18364
18009389,1249.00,14/12/18,OFICINA,Factura,Pedido,18130
18009390,18251.37,17/12/18,OFICINA,Factura,Pedido,16922
18000548,330.38,25/01/18,OFICINA,Factura,Pedido,19736
18000547,40.17,25/01/18,OFICINA,Factura,Pedido,20465
18000546,1275.67,25/01/18,OFICINA,Factura,Pedido,20417
18000545,378.19,25/01/18,OFICINA,Factura,Pedido,18976
18000543,40.52,25/01/18,OFICINA,Factura,Pedido,19618
18000542,4434.49,25/01/18,OFICINA,Factura,Pedido,19851
18000541,931.61,25/01/18,OFICINA,Factura,Pedido,18052
18000540,861.12,25/01/18,OFICINA,Factura,Pedido,19680
18000539,46.73,25/01/18,OFICINA,Factura,Pedido,16922
18000538,59.89,25/01/18,OFICINA,Factura,Pedido,19587
18001311,16412.07,22/02/18,OFICINA,Factura,Pedido,19561
18001312,2521.97,22/02/18,OFICINA,Factura,Pedido,16922
18001313,2179.80,22/02/18,OFICINA,Factura,Pedido,19851
18000208,896.13,11/01/18,OFICINA,Factura,Pedido,19260
18000207,1079.08,11/01/18,OFICINA,Factura,Pedido,18705
18000206,69.84,11/01/18,OFICINA,Factura,Pedido,19680
18000205,93.46,11/01/18,OFICINA,Factura,Pedido,16922
18008781,212.30,26/11/18,OFICINA,Factura,Pedido,18052
18008778,4500.00,26/11/18,OFICINA,Factura,Pedido,18899
18008777,98.96,26/11/18,OFICINA,Factura,Pedido,19699
18008776,29.87,26/11/18,OFICINA,Factura,Pedido,29999
18008775,1442.00,23/11/18,OFICINA,Factura,Pedido,18130
18008746,1984.42,22/11/18,OFICINA,Factura,Pedido,20726
18008745,45.80,22/11/18,OFICINA,Factura,Pedido,20621
18008744,397.14,22/11/18,OFICINA,Factura,Pedido,17942
18008743,16.58,22/11/18,OFICINA,Factura,Pedido,20425
18008742,3247.73,22/11/18,OFICINA,Factura,Pedido,16922
18005928,1013.65,16/08/18,OFICINA,Factura,Pedido,16922
18005929,358.40,16/08/18,OFICINA,Factura,Pedido,20695
18005930,641.63,16/08/18,OFICINA,Factura,Pedido,18052
18005931,124.06,16/08/18,OFICINA,Factura,Pedido,20601
18005932,81.00,16/08/18,OFICINA,Factura,Pedido,20431
18005933,1441.28,16/08/18,OFICINA,Factura,Pedido,17730
18005934,1460.05,16/08/18,OFICINA,Factura,Pedido,19260
18000376,97.30,18/01/18,OFICINA,Factura,Pedido,16922
18001500,793.04,05/03/18,OFICINA,Factura,Pedido,16922
18001501,430.41,05/03/18,OFICINA,Factura,Pedido,17315
18001502,30.45,05/03/18,OFICINA,Factura,Pedido,18976
18001503,5877.83,05/03/18,OFICINA,Factura,Pedido,19260
18001504,229.56,05/03/18,OFICINA,Factura,Pedido,19736
18001532,377.01,08/03/18,OFICINA,Factura,Pedido,20128
18008793,11073.06,29/11/18,OFICINA,Factura,Pedido,19627
18008790,126.49,28/11/18,OFICINA,Factura,Pedido,20274
18008787,10206.00,28/11/18,OFICINA,Factura,Pedido,16922
18009575,1587.18,20/12/18,OFICINA,Factura,Pedido,16922
18009576,2867.40,20/12/18,OFICINA,Factura,Pedido,17730
18009577,17.25,20/12/18,OFICINA,Factura,Pedido,17048
18009578,60.33,20/12/18,OFICINA,Factura,Pedido,20748
18009579,385.46,20/12/18,OFICINA,Factura,Pedido,20417
18000240,22.59,18/01/18,OFICINA,Factura,Pedido,20552
18000239,4500.00,18/01/18,OFICINA,Factura,Pedido,18899
18000238,39.84,17/01/18,OFICINA,Factura,Pedido,20552
18009605,578.51,27/12/18,OFICINA,Factura,Pedido,20756
18000211,551.53,11/01/18,OFICINA,Factura,Pedido,20343
18000210,410.62,11/01/18,OFICINA,Factura,Pedido,19736
18000209,613.11,11/01/18,OFICINA,Factura,Pedido,20520
18000908,6.97,08/02/18,OFICINA,Factura,Pedido,19618
18000907,371.08,08/02/18,OFICINA,Factura,Pedido,19851
18000906,643.94,08/02/18,OFICINA,Factura,Pedido,17720
18000905,632.88,08/02/18,OFICINA,Factura,Pedido,19680
18000904,1673.97,08/02/18,OFICINA,Factura,Pedido,16922
18000903,7095.15,08/02/18,OFICINA,Factura,Pedido,19561
18009193,3153.14,05/12/18,OFICINA,Factura,Pedido,16922
18009194,82.73,07/12/18,OFICINA,Factura,Pedido,17315
18009195,337.06,07/12/18,OFICINA,Factura,Pedido,19618
18009197,24.33,07/12/18,OFICINA,Factura,Pedido,20519
18009198,795.08,07/12/18,OFICINA,Factura,Pedido,16922
18005769,1094.17,09/08/18,OFICINA,Factura,Pedido,20621
18005770,180.65,09/08/18,OFICINA,Factura,Pedido,16922
18005771,357.70,09/08/18,OFICINA,Factura,Pedido,20689
18005772,143.84,09/08/18,OFICINA,Factura,Pedido,20672
18005773,53.46,09/08/18,OFICINA,Factura,Pedido,20270
18005774,115.01,09/08/18,OFICINA,Factura,Pedido,18046
18005775,1273.51,09/08/18,OFICINA,Factura,Pedido,20601
18005776,601.67,09/08/18,OFICINA,Factura,Pedido,17720
18005777,6.78,09/08/18,OFICINA,Factura,Pedido,19351
18006106,634.54,23/08/18,OFICINA,Factura,Pedido,16922
18009161,1422.28,05/12/18,OFICINA,Factura,Pedido,16922
18009162,37.63,05/12/18,OFICINA,Factura,Pedido,19330
18009163,1323.60,05/12/18,OFICINA,Factura,Pedido,18130
18009164,77.15,05/12/18,OFICINA,Factura,Pedido,18362
18009165,21.34,05/12/18,OFICINA,Factura,Pedido,18490
18009166,268.08,05/12/18,OFICINA,Factura,Pedido,20407
18009167,60.33,05/12/18,OFICINA,Factura,Pedido,20748
18009168,191.93,05/12/18,OFICINA,Factura,Pedido,19890
18000950,8373.87,13/02/18,OFICINA,Factura,Pedido,19627
18000949,1699.40,12/02/18,OFICINA,Factura,Pedido,18493
18000947,4500.00,12/02/18,OFICINA,Factura,Pedido,18899
18000946,28.30,12/02/18,OFICINA,Factura,Pedido,29999
18000945,59.88,12/02/18,OFICINA,Factura,Pedido,29999
18000916,33.60,08/02/18,OFICINA,Factura,Pedido,20343
18000915,119.52,08/02/18,OFICINA,Factura,Pedido,19736
18000914,112.27,08/02/18,OFICINA,Factura,Pedido,20564
18000913,37.49,08/02/18,OFICINA,Factura,Pedido,20538
18000912,829.74,08/02/18,OFICINA,Factura,Pedido,20298
18000911,177.32,08/02/18,OFICINA,Factura,Pedido,19260
18000910,25.34,08/02/18,OFICINA,Factura,Pedido,19214
18000909,29.50,08/02/18,OFICINA,Factura,Pedido,19145
18001124,974.21,15/02/18,OFICINA,Factura,Pedido,19260
18001125,22.58,15/02/18,OFICINA,Factura,Pedido,20564
18001126,280.76,15/02/18,OFICINA,Factura,Pedido,19736
18001154,1377.96,21/02/18,OFICINA,Factura,Pedido,20343
18001155,1500.00,22/02/18,OFICINA,Factura,Pedido,18705
18009012,8144.74,03/12/18,OFICINA,Factura,Pedido,16922
18009007,1079.48,30/11/18,OFICINA,Factura,Pedido,17315
18009006,27.91,30/11/18,OFICINA,Factura,Pedido,29999
18008974,220.92,29/11/18,OFICINA,Factura,Pedido,20744
18006133,102.53,24/08/18,OFICINA,Factura,Pedido,20425
18008973,126.48,29/11/18,OFICINA,Factura,Pedido,20286
18008972,681.86,30/11/18,OFICINA,Factura,Pedido,17315
18008971,247.04,29/11/18,OFICINA,Factura,Pedido,19330
18008970,1565.57,29/11/18,OFICINA,Factura,Pedido,16922
18006135,55.80,24/08/18,OFICINA,Factura,Pedido,19260
18005778,1872.10,09/08/18,OFICINA,Factura,Pedido,19260
18006138,235.18,24/08/18,OFICINA,Factura,Pedido,16922
18006144,112.78,27/08/18,OFICINA,Factura,Pedido,20642
18005624,4327.87,09/08/18,OFICINA,Factura,Pedido,20647
18005619,680.87,08/08/18,OFICINA,Factura,Pedido,20274
18009357,1106.69,13/12/18,OFICINA,Factura,Pedido,16922
18006107,1088.53,23/08/18,OFICINA,Factura,Pedido,19680
18006108,359.44,23/08/18,OFICINA,Factura,Pedido,18052
18006109,3387.62,23/08/18,OFICINA,Factura,Pedido,19260
18006110,1019.80,23/08/18,OFICINA,Factura,Pedido,20693
18000754,993.44,08/02/18,OFICINA,Factura,Pedido,20560
18000750,30.79,02/02/18,OFICINA,Factura,Pedido,29999
18000723,291.59,01/02/18,OFICINA,Factura,Pedido,19736
18000722,51.73,01/02/18,OFICINA,Factura,Pedido,20564
18000721,1093.20,01/02/18,OFICINA,Factura,Pedido,20298
18000720,1144.45,01/02/18,OFICINA,Factura,Pedido,19260
18000719,21.49,01/02/18,OFICINA,Factura,Pedido,19214
18000718,1766.82,01/02/18,OFICINA,Factura,Pedido,20567
18000717,1687.26,01/02/18,OFICINA,Factura,Pedido,19851
18000716,968.24,01/02/18,OFICINA,Factura,Pedido,16922
18000715,1612.27,01/02/18,OFICINA,Factura,Pedido,19561
18001117,834.12,15/02/18,OFICINA,Factura,Pedido,16922
18001118,1351.01,15/02/18,OFICINA,Factura,Pedido,17720
18001119,2817.23,15/02/18,OFICINA,Factura,Pedido,19851
18001120,18.52,15/02/18,OFICINA,Factura,Pedido,19618
18001121,31.90,15/02/18,OFICINA,Factura,Pedido,18976
18001122,19.81,15/02/18,OFICINA,Factura,Pedido,19627
18001123,750.94,15/02/18,OFICINA,Factura,Pedido,20417
18009748,8490.47,31/12/18,OFICINA,Factura,Pedido,19627
18001701,6784.82,12/03/18,OFICINA,Factura,Pedido,19561
18009747,2000000.00,27/11/18,OFICINA,Factura,Pedido,20759
18009721,2065.20,27/12/18,OFICINA,Factura,Pedido,20757
18009720,335.48,27/12/18,OFICINA,Factura,Pedido,19618
18009719,349.06,27/12/18,OFICINA,Factura,Pedido,16922
18005973,0.00,22/08/18,OFICINA,Factura,Pedido,20274
18000069,190.54,04/01/18,OFICINA,Factura,Pedido,20536
18005962,8695.71,21/08/18,OFICINA,Factura,Pedido,16922
18005963,3406.44,22/08/18,OFICINA,Factura,Pedido,20694
18005964,437.68,22/08/18,OFICINA,Factura,Pedido,20431
18000070,280.11,04/01/18,OFICINA,Factura,Pedido,17315
18001700,2130.00,09/03/18,OFICINA,Factura,Pedido,18524
18001677,227.89,08/03/18,OFICINA,Factura,Pedido,19736
18001676,430.36,08/03/18,OFICINA,Factura,Pedido,17720
18001675,179.72,08/03/18,OFICINA,Factura,Pedido,18052
18001674,507.36,08/03/18,OFICINA,Factura,Pedido,16922
18000085,1731.55,09/01/18,OFICINA,Factura,Pedido,20274
18000082,7549.56,08/01/18,OFICINA,Factura,Pedido,19627
18000081,45.89,08/01/18,OFICINA,Factura,Pedido,29999
18000071,103.43,04/01/18,OFICINA,Factura,Pedido,19736
18001702,1070.78,12/03/18,OFICINA,Factura,Pedido,19561
18005958,71.16,20/08/18,OFICINA,Factura,Pedido,29999
18005957,113.81,17/08/18,OFICINA,Factura,Pedido,29999
18005935,824.77,16/08/18,OFICINA,Factura,Pedido,20693
18009749,6752.04,31/12/18,OFICINA,Factura,Pedido,19627
18001706,16.80,12/03/18,OFICINA,Factura,Pedido,29999
18001704,3960.01,12/03/18,OFICINA,Factura,Pedido,19561
18001705,3990.28,12/03/18,OFICINA,Factura,Pedido,19561
18001703,3527.30,12/03/18,OFICINA,Factura,Pedido,19561
18006275,231.37,30/08/18,MANUEL ATIENZA,Factura,Pedido,17711
18001310,99.70,22/02/18,MANUEL ATIENZA,Factura,Pedido,17454
18001309,68.57,22/02/18,MANUEL ATIENZA,Factura,Pedido,20454
18001308,7.52,22/02/18,MANUEL ATIENZA,Factura,Pedido,19892
18001307,102.27,22/02/18,MANUEL ATIENZA,Factura,Pedido,18543
18001306,266.63,22/02/18,MANUEL ATIENZA,Factura,Pedido,17557
18001305,293.51,22/02/18,MANUEL ATIENZA,Factura,Pedido,17711
18000533,11.49,25/01/18,MANUEL ATIENZA,Factura,Pedido,17084
18000534,712.22,25/01/18,MANUEL ATIENZA,Factura,Pedido,19502
18006276,54.07,30/08/18,MANUEL ATIENZA,Factura,Pedido,17084
18001672,20.54,08/03/18,MANUEL ATIENZA,Factura,Pedido,20454
18001671,26.74,08/03/18,MANUEL ATIENZA,Factura,Pedido,19892
18006277,686.32,30/08/18,MANUEL ATIENZA,Factura,Pedido,19502
18007297,93.67,04/10/18,MANUEL ATIENZA,Factura,Pedido,17454
18007296,169.82,04/10/18,MANUEL ATIENZA,Factura,Pedido,20454
18001670,64.48,08/03/18,MANUEL ATIENZA,Factura,Pedido,17557
18006278,765.81,30/08/18,MANUEL ATIENZA,Factura,Pedido,17557
18007295,1510.03,04/10/18,MANUEL ATIENZA,Factura,Pedido,19892
18007294,213.42,04/10/18,MANUEL ATIENZA,Factura,Pedido,17557
18007293,156.26,04/10/18,MANUEL ATIENZA,Factura,Pedido,14986
18007292,35.28,04/10/18,MANUEL ATIENZA,Factura,Pedido,17084
18007291,1282.81,04/10/18,MANUEL ATIENZA,Factura,Pedido,17711
18008962,242.79,29/11/18,MANUEL ATIENZA,Factura,Pedido,19502
18008961,49.00,29/11/18,MANUEL ATIENZA,Factura,Pedido,17711
18003033,511.63,03/05/18,MANUEL ATIENZA,Factura,Pedido,19620
18002499,16.65,12/04/18,MANUEL ATIENZA,Factura,Pedido,19892
18002498,337.63,12/04/18,MANUEL ATIENZA,Factura,Pedido,17557
18002497,237.81,12/04/18,MANUEL ATIENZA,Factura,Pedido,14986
18002496,2272.48,12/04/18,MANUEL ATIENZA,Factura,Pedido,19502
18002495,14.23,12/04/18,MANUEL ATIENZA,Factura,Pedido,17084
18002494,284.09,12/04/18,MANUEL ATIENZA,Factura,Pedido,17711
18003600,825.86,24/05/18,MANUEL ATIENZA,Factura,Pedido,19502
18003601,37.04,24/05/18,MANUEL ATIENZA,Factura,Pedido,17557
18003602,18.88,24/05/18,MANUEL ATIENZA,Factura,Pedido,19892
18009350,42.45,13/12/18,MANUEL ATIENZA,Factura,Pedido,17711
18009351,228.60,13/12/18,MANUEL ATIENZA,Factura,Pedido,19502
18009352,458.85,13/12/18,MANUEL ATIENZA,Factura,Pedido,14986
18009353,26.21,13/12/18,MANUEL ATIENZA,Factura,Pedido,17995
18009354,14.26,13/12/18,MANUEL ATIENZA,Factura,Pedido,17557
18009355,53.37,13/12/18,MANUEL ATIENZA,Factura,Pedido,20454
18009356,165.45,13/12/18,MANUEL ATIENZA,Factura,Pedido,17454
18003032,26.57,03/05/18,MANUEL ATIENZA,Factura,Pedido,17454
18003031,71.77,03/05/18,MANUEL ATIENZA,Factura,Pedido,20454
18003030,40.37,03/05/18,MANUEL ATIENZA,Factura,Pedido,19892
18003029,1390.94,03/05/18,MANUEL ATIENZA,Factura,Pedido,19502
18003028,84.03,03/05/18,MANUEL ATIENZA,Factura,Pedido,17711
18001673,11.19,08/03/18,MANUEL ATIENZA,Factura,Pedido,17454
18000537,41.73,25/01/18,MANUEL ATIENZA,Factura,Pedido,17454
18006467,38.74,06/09/18,MANUEL ATIENZA,Factura,Pedido,17084
18000536,16.05,25/01/18,MANUEL ATIENZA,Factura,Pedido,20454
18000535,76.66,25/01/18,MANUEL ATIENZA,Factura,Pedido,17557
18004801,710.43,05/07/18,MANUEL ATIENZA,Factura,Pedido,17454
18004800,343.97,05/07/18,MANUEL ATIENZA,Factura,Pedido,18889
18004799,1021.01,05/07/18,MANUEL ATIENZA,Factura,Pedido,19892
18004798,82.60,05/07/18,MANUEL ATIENZA,Factura,Pedido,17557
18004797,882.99,05/07/18,MANUEL ATIENZA,Factura,Pedido,19502
18004796,48.33,05/07/18,MANUEL ATIENZA,Factura,Pedido,17711
18006283,299.35,30/08/18,MANUEL ATIENZA,Factura,Pedido,19620
18006282,69.82,30/08/18,MANUEL ATIENZA,Factura,Pedido,17454
18006281,73.54,30/08/18,MANUEL ATIENZA,Factura,Pedido,20454
18006280,24.01,30/08/18,MANUEL ATIENZA,Factura,Pedido,19892
18006279,301.29,30/08/18,MANUEL ATIENZA,Factura,Pedido,20652
18003991,453.81,07/06/18,MANUEL ATIENZA,Factura,Pedido,19502
18003992,194.99,07/06/18,MANUEL ATIENZA,Factura,Pedido,19892
18003993,96.72,07/06/18,MANUEL ATIENZA,Factura,Pedido,20454
18003994,77.32,07/06/18,MANUEL ATIENZA,Factura,Pedido,17454
18003995,259.87,07/06/18,MANUEL ATIENZA,Factura,Pedido,19620
18008322,22.02,08/11/18,MANUEL ATIENZA,Factura,Pedido,17711
18008323,18.93,08/11/18,MANUEL ATIENZA,Factura,Pedido,17084
18008324,76.78,08/11/18,MANUEL ATIENZA,Factura,Pedido,14986
18008325,164.83,08/11/18,MANUEL ATIENZA,Factura,Pedido,20454
18008326,166.20,08/11/18,MANUEL ATIENZA,Factura,Pedido,19620
18007088,196.73,27/09/18,MANUEL ATIENZA,Factura,Pedido,19620
18007087,25.09,27/09/18,MANUEL ATIENZA,Factura,Pedido,17557
18007086,24.50,27/09/18,MANUEL ATIENZA,Factura,Pedido,14986
18007085,109.87,27/09/18,MANUEL ATIENZA,Factura,Pedido,19502
18007084,55.35,27/09/18,MANUEL ATIENZA,Factura,Pedido,17711
18003791,98.97,31/05/18,MANUEL ATIENZA,Factura,Pedido,17711
18003792,15.98,31/05/18,MANUEL ATIENZA,Factura,Pedido,17084
18003793,199.81,31/05/18,MANUEL ATIENZA,Factura,Pedido,14986
18003794,137.62,31/05/18,MANUEL ATIENZA,Factura,Pedido,19892
18003795,178.43,31/05/18,MANUEL ATIENZA,Factura,Pedido,20454
18003796,94.61,31/05/18,MANUEL ATIENZA,Factura,Pedido,19620
18001669,216.53,08/03/18,MANUEL ATIENZA,Factura,Pedido,14986
18001668,228.44,08/03/18,MANUEL ATIENZA,Factura,Pedido,19502
18001667,2621.41,08/03/18,MANUEL ATIENZA,Factura,Pedido,17084
18001666,193.15,08/03/18,MANUEL ATIENZA,Factura,Pedido,17711
18005582,38.16,02/08/18,MANUEL ATIENZA,Factura,Pedido,20454
18005581,38.97,02/08/18,MANUEL ATIENZA,Factura,Pedido,19892
18005580,1077.20,02/08/18,MANUEL ATIENZA,Factura,Pedido,17557
18005579,271.10,02/08/18,MANUEL ATIENZA,Factura,Pedido,19502
18002307,39.45,05/04/18,MANUEL ATIENZA,Factura,Pedido,19620
18002306,137.14,05/04/18,MANUEL ATIENZA,Factura,Pedido,17454
18002305,192.08,05/04/18,MANUEL ATIENZA,Factura,Pedido,20454
18002304,207.41,05/04/18,MANUEL ATIENZA,Factura,Pedido,17557
18002303,128.74,05/04/18,MANUEL ATIENZA,Factura,Pedido,14986
18002302,1183.49,05/04/18,MANUEL ATIENZA,Factura,Pedido,17711
18000375,430.10,18/01/18,MANUEL ATIENZA,Factura,Pedido,18889
18000374,87.65,18/01/18,MANUEL ATIENZA,Factura,Pedido,17454
18000373,62.36,18/01/18,MANUEL ATIENZA,Factura,Pedido,20454
18000372,280.76,18/01/18,MANUEL ATIENZA,Factura,Pedido,17557
18000371,59.48,18/01/18,MANUEL ATIENZA,Factura,Pedido,14986
18004802,233.35,05/07/18,MANUEL ATIENZA,Factura,Pedido,20454
18003203,147.80,10/05/18,MANUEL ATIENZA,Factura,Pedido,14986
18003204,197.71,10/05/18,MANUEL ATIENZA,Factura,Pedido,19892
18003205,33.77,10/05/18,MANUEL ATIENZA,Factura,Pedido,20454
18003206,276.31,10/05/18,MANUEL ATIENZA,Factura,Pedido,19620
18007934,607.75,25/10/18,MANUEL ATIENZA,Factura,Pedido,19502
18007935,279.77,25/10/18,MANUEL ATIENZA,Factura,Pedido,14986
18007936,133.24,25/10/18,MANUEL ATIENZA,Factura,Pedido,17557
18007937,12.60,25/10/18,MANUEL ATIENZA,Factura,Pedido,20454
18007938,304.44,25/10/18,MANUEL ATIENZA,Factura,Pedido,17454
18005763,575.62,09/08/18,MANUEL ATIENZA,Factura,Pedido,17711
18005764,68.61,09/08/18,MANUEL ATIENZA,Factura,Pedido,14986
18005765,1143.48,09/08/18,MANUEL ATIENZA,Factura,Pedido,17557
18005766,57.51,09/08/18,MANUEL ATIENZA,Factura,Pedido,19892
18005767,95.71,09/08/18,MANUEL ATIENZA,Factura,Pedido,17454
18005768,244.52,09/08/18,MANUEL ATIENZA,Factura,Pedido,19620
18006101,225.47,23/08/18,MANUEL ATIENZA,Factura,Pedido,17084
18006102,274.24,23/08/18,MANUEL ATIENZA,Factura,Pedido,19502
18006103,165.00,23/08/18,MANUEL ATIENZA,Factura,Pedido,17557
18006104,192.09,23/08/18,MANUEL ATIENZA,Factura,Pedido,20454
18006105,45.14,23/08/18,MANUEL ATIENZA,Factura,Pedido,17454
18005003,18.72,12/07/18,MANUEL ATIENZA,Factura,Pedido,20454
18005002,41.21,12/07/18,MANUEL ATIENZA,Factura,Pedido,19892
18005001,179.26,12/07/18,MANUEL ATIENZA,Factura,Pedido,14986
